"ID Movimiento","Fecha","ID Producto","Nombre Producto","Cantidad","Tipo Movimiento","ID Almacen","Nombre Almacen"
"1482","7/25/2023","118","Aceite de oliva","5","SALIDA","7","Almacen_7"
"1483","5/20/2023","102","Naranjas","20","SALIDA","4","Almacen_4"
"1484","11/21/2023","118","Aceite de oliva","28","SALIDA","1","Almacen_1"
"1485","8/20/2023","105","Pan","16","SALIDA","7","Almacen_7"
"1486","6/9/2023","101","Platanos","87","SALIDA","3","Almacen_3"
"1487","6/2/2023","113","Carne de res","21","ENTRADA","1","Almacen_1"
"1488","9/9/2023","106","Arroz","81","SALIDA","1","Almacen_1"
"1489","6/12/2023","117","Mantequilla","4","ENTRADA","8","Almacen_8"
"1490","7/9/2023","115","Queso","23","ENTRADA","9","Almacen_9"
"1491","9/27/2023","102","Naranjas","79","SALIDA","6","Almacen_6"
"1492","4/12/2023","129","Refrescos","2","SALIDA","4","Almacen_4"
"1493","7/16/2023","127","Chocolate","73","SALIDA","3","Almacen_3"
"1494","4/15/2023","113","Carne de res","65","SALIDA","4","Almacen_4"
"1495","6/21/2023","118","Aceite de oliva","35","SALIDA","5","Almacen_5"
"1496","6/5/2023","102","Naranjas","17","SALIDA","8","Almacen_8"
"1497","2/21/2023","125","Cereal","24","ENTRADA","4","Almacen_4"
"1498","3/8/2023","125","Cereal","100","ENTRADA","5","Almacen_5"
"1499","10/10/2023","117","Mantequilla","32","ENTRADA","4","Almacen_4"
"1500","6/6/2023","130","Jugo de naranja","99","ENTRADA","9","Almacen_9"
"1501","7/8/2023","111","Zanahorias","91","ENTRADA","2","Almacen_2"
"1502","5/26/2023","118","Aceite de oliva","57","ENTRADA","4","Almacen_4"
"1503","1/11/2023","124","Harina","76","ENTRADA","9","Almacen_9"
"1504","10/14/2023","102","Naranjas","88","SALIDA","7","Almacen_7"
"1505","7/15/2023","115","Queso","85","SALIDA","1","Almacen_1"
"1506","12/17/2023","106","Arroz","97","SALIDA","6","Almacen_6"
"1507","5/12/2023","109","Patatas","32","ENTRADA","1","Almacen_1"
"1508","11/11/2023","127","Chocolate","89","ENTRADA","10","Almacen_10"
"1509","6/8/2023","111","Zanahorias","64","ENTRADA","3","Almacen_3"
"1510","9/11/2023","123","Pimienta","24","ENTRADA","10","Almacen_10"
"1511","12/28/2023","107","Pasta","80","ENTRADA","9","Almacen_9"
"1512","10/5/2023","123","Pimienta","78","ENTRADA","10","Almacen_10"
"1513","8/30/2023","101","Platanos","34","ENTRADA","10","Almacen_10"
"1514","2/5/2023","108","Tomates","7","SALIDA","5","Almacen_5"
"1515","2/26/2023","130","Jugo de naranja","86","SALIDA","10","Almacen_10"
"1516","10/8/2023","121","Azucar","89","ENTRADA","8","Almacen_8"
"1517","7/31/2023","125","Cereal","15","ENTRADA","2","Almacen_2"
"1518","3/6/2023","126","Galletas","57","ENTRADA","7","Almacen_7"
"1519","11/7/2023","130","Jugo de naranja","61","ENTRADA","6","Almacen_6"
"1520","11/12/2023","111","Zanahorias","27","SALIDA","9","Almacen_9"
"1521","8/27/2023","130","Jugo de naranja","10","ENTRADA","5","Almacen_5"
"1522","6/14/2023","107","Pasta","43","ENTRADA","7","Almacen_7"
"1523","4/9/2023","124","Harina","94","SALIDA","5","Almacen_5"
"1524","2/21/2023","112","Pollo","83","SALIDA","10","Almacen_10"
"1525","2/8/2023","112","Pollo","10","SALIDA","6","Almacen_6"
"1526","3/12/2023","112","Pollo","38","SALIDA","6","Almacen_6"
"1527","12/16/2023","118","Aceite de oliva","71","SALIDA","2","Almacen_2"
"1528","6/26/2023","104","Huevos","53","SALIDA","10","Almacen_10"
"1529","4/11/2023","130","Jugo de naranja","39","SALIDA","6","Almacen_6"
"1530","6/18/2023","108","Tomates","70","ENTRADA","7","Almacen_7"
"1531","2/17/2023","129","Refrescos","83","ENTRADA","1","Almacen_1"
"1532","9/4/2023","110","Cebollas","16","SALIDA","6","Almacen_6"
"1533","6/14/2023","117","Mantequilla","55","ENTRADA","1","Almacen_1"
"1534","4/11/2023","121","Azucar","83","ENTRADA","2","Almacen_2"
"1535","11/12/2023","101","Platanos","16","ENTRADA","3","Almacen_3"
"1536","12/4/2023","112","Pollo","33","ENTRADA","3","Almacen_3"
"1537","3/19/2023","104","Huevos","87","SALIDA","8","Almacen_8"
"1538","8/16/2023","108","Tomates","17","SALIDA","8","Almacen_8"
"1539","2/24/2023","106","Arroz","36","SALIDA","7","Almacen_7"
"1540","1/31/2023","100","Manzanas","1","ENTRADA","9","Almacen_9"
"1541","4/9/2023","128","Helado","82","ENTRADA","10","Almacen_10"
"1542","8/28/2023","106","Arroz","56","SALIDA","6","Almacen_6"
"1543","6/19/2023","114","Pescado","74","ENTRADA","2","Almacen_2"
"1544","3/19/2023","102","Naranjas","89","ENTRADA","8","Almacen_8"
"1545","1/25/2023","105","Pan","27","ENTRADA","8","Almacen_8"
"1546","7/28/2023","107","Pasta","24","SALIDA","7","Almacen_7"
"1547","8/4/2023","101","Platanos","55","ENTRADA","4","Almacen_4"
"1548","7/5/2023","105","Pan","17","ENTRADA","6","Almacen_6"
"1549","6/28/2023","100","Manzanas","28","ENTRADA","8","Almacen_8"
"1550","4/4/2023","104","Huevos","54","SALIDA","3","Almacen_3"
"1551","5/28/2023","113","Carne de res","100","ENTRADA","6","Almacen_6"
"1552","8/4/2023","126","Galletas","10","SALIDA","9","Almacen_9"
"1553","4/24/2023","129","Refrescos","35","SALIDA","9","Almacen_9"
"1554","5/23/2023","129","Refrescos","86","ENTRADA","4","Almacen_4"
"1555","12/7/2023","108","Tomates","73","SALIDA","2","Almacen_2"
"1556","9/18/2023","104","Huevos","70","ENTRADA","2","Almacen_2"
"1557","4/26/2023","125","Cereal","21","SALIDA","3","Almacen_3"
"1558","10/8/2023","112","Pollo","38","SALIDA","2","Almacen_2"
"1559","3/26/2023","122","Sal","62","SALIDA","3","Almacen_3"
"1560","6/23/2023","115","Queso","48","ENTRADA","10","Almacen_10"
"1561","9/13/2023","106","Arroz","51","ENTRADA","2","Almacen_2"
"1562","1/4/2023","110","Cebollas","34","SALIDA","3","Almacen_3"
"1563","9/19/2023","125","Cereal","61","ENTRADA","5","Almacen_5"
"1564","9/21/2023","130","Jugo de naranja","70","ENTRADA","1","Almacen_1"
"1565","5/9/2023","126","Galletas","35","ENTRADA","10","Almacen_10"
"1566","7/20/2023","104","Huevos","90","ENTRADA","2","Almacen_2"
"1567","6/18/2023","128","Helado","45","SALIDA","4","Almacen_4"
"1568","10/19/2023","126","Galletas","34","ENTRADA","8","Almacen_8"
"1569","7/17/2023","102","Naranjas","100","SALIDA","8","Almacen_8"
"1570","5/13/2023","101","Platanos","70","SALIDA","8","Almacen_8"
"1571","1/9/2023","124","Harina","67","SALIDA","9","Almacen_9"
"1572","7/1/2023","113","Carne de res","56","ENTRADA","9","Almacen_9"
"1573","9/6/2023","120","Te","91","SALIDA","2","Almacen_2"
"1574","1/1/2024","128","Helado","58","ENTRADA","5","Almacen_5"
"1575","1/2/2023","108","Tomates","75","ENTRADA","9","Almacen_9"
"1576","3/26/2023","126","Galletas","52","SALIDA","8","Almacen_8"
"1577","5/12/2023","116","Yogur","42","ENTRADA","2","Almacen_2"
"1578","11/29/2023","128","Helado","94","SALIDA","6","Almacen_6"
"1579","12/22/2023","112","Pollo","70","ENTRADA","4","Almacen_4"
"1580","1/23/2023","110","Cebollas","90","SALIDA","7","Almacen_7"
"1581","10/8/2023","115","Queso","20","SALIDA","7","Almacen_7"
"1582","10/11/2023","114","Pescado","86","ENTRADA","6","Almacen_6"
"1583","12/30/2023","115","Queso","54","ENTRADA","7","Almacen_7"
"1584","9/11/2023","114","Pescado","73","SALIDA","2","Almacen_2"
"1585","4/19/2023","100","Manzanas","29","ENTRADA","1","Almacen_1"
"1586","6/20/2023","101","Platanos","68","ENTRADA","8","Almacen_8"
"1587","3/11/2023","108","Tomates","48","ENTRADA","7","Almacen_7"
"1588","12/22/2023","123","Pimienta","44","ENTRADA","2","Almacen_2"
"1589","6/18/2023","113","Carne de res","96","ENTRADA","3","Almacen_3"
"1590","11/8/2023","110","Cebollas","37","ENTRADA","7","Almacen_7"
"1591","7/10/2023","103","Leche","93","SALIDA","3","Almacen_3"
"1592","4/25/2023","127","Chocolate","27","SALIDA","2","Almacen_2"
"1593","6/25/2023","125","Cereal","34","ENTRADA","7","Almacen_7"
"1594","2/26/2023","127","Chocolate","79","ENTRADA","4","Almacen_4"
"1595","11/18/2023","107","Pasta","6","ENTRADA","5","Almacen_5"
"1596","9/16/2023","114","Pescado","42","SALIDA","5","Almacen_5"
"1597","8/30/2023","109","Patatas","32","ENTRADA","3","Almacen_3"
"1598","12/21/2023","108","Tomates","78","ENTRADA","7","Almacen_7"
"1599","4/22/2023","115","Queso","82","SALIDA","6","Almacen_6"
"1600","2/2/2023","121","Azucar","93","SALIDA","1","Almacen_1"
"1601","6/2/2023","104","Huevos","6","SALIDA","10","Almacen_10"
"1602","6/24/2023","112","Pollo","74","SALIDA","7","Almacen_7"
"1603","4/4/2023","118","Aceite de oliva","89","SALIDA","6","Almacen_6"
"1604","12/2/2023","117","Mantequilla","12","ENTRADA","7","Almacen_7"
"1605","6/14/2023","125","Cereal","98","ENTRADA","3","Almacen_3"
"1606","11/22/2023","113","Carne de res","14","SALIDA","4","Almacen_4"
"1607","11/12/2023","128","Helado","45","ENTRADA","1","Almacen_1"
"1608","8/24/2023","107","Pasta","7","ENTRADA","1","Almacen_1"
"1609","1/2/2023","102","Naranjas","21","SALIDA","10","Almacen_10"
"1610","12/3/2023","100","Manzanas","7","SALIDA","8","Almacen_8"
"1611","1/9/2023","100","Manzanas","4","ENTRADA","1","Almacen_1"
"1612","9/6/2023","103","Leche","80","SALIDA","10","Almacen_10"
"1613","10/12/2023","117","Mantequilla","53","ENTRADA","4","Almacen_4"
"1614","11/30/2023","123","Pimienta","61","ENTRADA","5","Almacen_5"
"1615","12/6/2023","101","Platanos","77","ENTRADA","2","Almacen_2"
"1616","8/10/2023","124","Harina","57","SALIDA","8","Almacen_8"
"1617","12/20/2023","129","Refrescos","17","SALIDA","3","Almacen_3"
"1618","5/6/2023","107","Pasta","45","SALIDA","6","Almacen_6"
"1619","3/16/2023","116","Yogur","21","SALIDA","7","Almacen_7"
"1620","12/18/2023","120","Te","92","ENTRADA","7","Almacen_7"
"1621","5/14/2023","121","Azucar","73","SALIDA","3","Almacen_3"
"1622","1/1/2024","103","Leche","56","SALIDA","2","Almacen_2"
"1623","5/1/2023","128","Helado","14","SALIDA","10","Almacen_10"
"1624","10/4/2023","104","Huevos","78","ENTRADA","1","Almacen_1"
"1625","2/18/2023","123","Pimienta","61","SALIDA","5","Almacen_5"
"1626","8/10/2023","119","Cafe","41","SALIDA","9","Almacen_9"
"1627","12/8/2023","130","Jugo de naranja","83","SALIDA","9","Almacen_9"
"1628","9/21/2023","109","Patatas","85","ENTRADA","5","Almacen_5"
"1629","8/21/2023","117","Mantequilla","45","SALIDA","4","Almacen_4"
"1630","11/3/2023","121","Azucar","62","SALIDA","2","Almacen_2"
"1631","7/4/2023","123","Pimienta","35","ENTRADA","5","Almacen_5"
"1632","6/12/2023","125","Cereal","65","ENTRADA","1","Almacen_1"
"1633","4/12/2023","126","Galletas","18","ENTRADA","3","Almacen_3"
"1634","10/8/2023","100","Manzanas","28","ENTRADA","1","Almacen_1"
"1635","5/15/2023","129","Refrescos","28","SALIDA","5","Almacen_5"
"1636","8/4/2023","105","Pan","83","SALIDA","7","Almacen_7"
"1637","12/18/2023","111","Zanahorias","71","SALIDA","5","Almacen_5"
"1638","2/19/2023","102","Naranjas","68","ENTRADA","6","Almacen_6"
"1639","9/19/2023","121","Azucar","50","ENTRADA","3","Almacen_3"
"1640","1/20/2023","127","Chocolate","85","ENTRADA","9","Almacen_9"
"1641","1/25/2023","111","Zanahorias","64","SALIDA","1","Almacen_1"
"1642","4/16/2023","100","Manzanas","72","SALIDA","6","Almacen_6"
"1643","1/15/2023","110","Cebollas","40","SALIDA","10","Almacen_10"
"1644","9/8/2023","110","Cebollas","46","ENTRADA","9","Almacen_9"
"1645","2/28/2023","123","Pimienta","4","ENTRADA","10","Almacen_10"
"1646","2/10/2023","130","Jugo de naranja","38","ENTRADA","4","Almacen_4"
"1647","4/17/2023","128","Helado","22","ENTRADA","7","Almacen_7"
"1648","8/28/2023","126","Galletas","68","SALIDA","9","Almacen_9"
"1649","3/25/2023","109","Patatas","27","ENTRADA","5","Almacen_5"
"1650","7/6/2023","122","Sal","70","SALIDA","5","Almacen_5"
"1651","8/7/2023","118","Aceite de oliva","6","SALIDA","4","Almacen_4"
"1652","12/9/2023","113","Carne de res","17","ENTRADA","1","Almacen_1"
"1653","8/9/2023","102","Naranjas","7","ENTRADA","10","Almacen_10"
"1654","5/23/2023","102","Naranjas","17","ENTRADA","1","Almacen_1"
"1655","4/2/2023","117","Mantequilla","67","ENTRADA","2","Almacen_2"
"1656","1/5/2023","116","Yogur","49","ENTRADA","8","Almacen_8"
"1657","11/12/2023","116","Yogur","52","ENTRADA","3","Almacen_3"
"1658","9/18/2023","118","Aceite de oliva","95","ENTRADA","7","Almacen_7"
"1659","2/16/2023","130","Jugo de naranja","89","ENTRADA","10","Almacen_10"
"1660","7/21/2023","123","Pimienta","68","ENTRADA","10","Almacen_10"
"1661","2/26/2023","113","Carne de res","60","ENTRADA","6","Almacen_6"
"1662","6/3/2023","100","Manzanas","25","SALIDA","7","Almacen_7"
"1663","8/2/2023","118","Aceite de oliva","67","ENTRADA","6","Almacen_6"
"1664","5/6/2023","126","Galletas","27","SALIDA","7","Almacen_7"
"1665","9/11/2023","100","Manzanas","89","SALIDA","10","Almacen_10"
"1666","7/27/2023","119","Cafe","3","SALIDA","9","Almacen_9"
"1667","1/9/2023","116","Yogur","75","SALIDA","9","Almacen_9"
"1668","7/25/2023","110","Cebollas","9","SALIDA","1","Almacen_1"
"1669","3/9/2023","109","Patatas","80","SALIDA","3","Almacen_3"
"1670","5/18/2023","117","Mantequilla","75","ENTRADA","8","Almacen_8"
"1671","4/29/2023","108","Tomates","9","SALIDA","10","Almacen_10"
"1672","9/27/2023","101","Platanos","77","SALIDA","3","Almacen_3"
"1673","5/11/2023","127","Chocolate","43","ENTRADA","3","Almacen_3"
"1674","6/25/2023","105","Pan","66","ENTRADA","4","Almacen_4"
"1675","6/18/2023","126","Galletas","75","SALIDA","1","Almacen_1"
"1676","4/7/2023","103","Leche","49","ENTRADA","8","Almacen_8"
"1677","1/31/2023","122","Sal","78","SALIDA","4","Almacen_4"
"1678","2/5/2023","120","Te","62","ENTRADA","4","Almacen_4"
"1679","5/12/2023","112","Pollo","78","SALIDA","6","Almacen_6"
"1680","8/20/2023","128","Helado","15","SALIDA","6","Almacen_6"
"1681","5/15/2023","117","Mantequilla","64","ENTRADA","1","Almacen_1"
"1682","9/25/2023","130","Jugo de naranja","24","ENTRADA","7","Almacen_7"
"1683","2/21/2023","129","Refrescos","91","ENTRADA","6","Almacen_6"
"1684","6/4/2023","113","Carne de res","87","SALIDA","9","Almacen_9"
"1685","10/21/2023","118","Aceite de oliva","97","SALIDA","9","Almacen_9"
"1686","5/7/2023","116","Yogur","93","SALIDA","1","Almacen_1"
"1687","5/16/2023","116","Yogur","46","SALIDA","1","Almacen_1"
"1688","10/9/2023","106","Arroz","51","SALIDA","8","Almacen_8"
"1689","3/24/2023","124","Harina","73","SALIDA","6","Almacen_6"
"1690","11/25/2023","121","Azucar","47","SALIDA","4","Almacen_4"
"1691","12/17/2023","101","Platanos","23","SALIDA","9","Almacen_9"
"1692","10/6/2023","130","Jugo de naranja","61","ENTRADA","6","Almacen_6"
"1693","4/21/2023","107","Pasta","42","ENTRADA","3","Almacen_3"
"1694","4/25/2023","113","Carne de res","60","ENTRADA","9","Almacen_9"
"1695","12/20/2023","121","Azucar","76","SALIDA","9","Almacen_9"
"1696","6/26/2023","101","Platanos","87","ENTRADA","7","Almacen_7"
"1697","3/3/2023","116","Yogur","14","SALIDA","7","Almacen_7"
"1698","9/1/2023","112","Pollo","83","SALIDA","3","Almacen_3"
"1699","5/25/2023","119","Cafe","64","SALIDA","10","Almacen_10"
"1700","5/27/2023","102","Naranjas","25","SALIDA","8","Almacen_8"
"1701","11/26/2023","112","Pollo","20","SALIDA","3","Almacen_3"
"1702","3/20/2023","120","Te","39","ENTRADA","4","Almacen_4"
"1703","8/24/2023","120","Te","58","SALIDA","5","Almacen_5"
"1704","11/13/2023","110","Cebollas","72","SALIDA","5","Almacen_5"
"1705","11/30/2023","116","Yogur","93","ENTRADA","7","Almacen_7"
"1706","9/16/2023","116","Yogur","67","ENTRADA","10","Almacen_10"
"1707","3/22/2023","117","Mantequilla","1","SALIDA","7","Almacen_7"
"1708","10/7/2023","112","Pollo","86","SALIDA","6","Almacen_6"
"1709","8/14/2023","108","Tomates","80","SALIDA","5","Almacen_5"
"1710","5/13/2023","126","Galletas","71","ENTRADA","5","Almacen_5"
"1711","10/8/2023","105","Pan","37","ENTRADA","3","Almacen_3"
"1712","4/7/2023","100","Manzanas","19","SALIDA","2","Almacen_2"
"1713","10/1/2023","117","Mantequilla","50","ENTRADA","4","Almacen_4"
"1714","10/1/2023","111","Zanahorias","78","SALIDA","9","Almacen_9"
"1715","6/19/2023","105","Pan","59","ENTRADA","8","Almacen_8"
"1716","6/17/2023","113","Carne de res","25","ENTRADA","4","Almacen_4"
"1717","11/26/2023","112","Pollo","37","SALIDA","5","Almacen_5"
"1718","4/4/2023","122","Sal","13","ENTRADA","2","Almacen_2"
"1719","10/20/2023","119","Cafe","83","SALIDA","4","Almacen_4"
"1720","5/16/2023","107","Pasta","41","SALIDA","4","Almacen_4"
"1721","9/2/2023","116","Yogur","90","ENTRADA","10","Almacen_10"
"1722","10/17/2023","129","Refrescos","31","ENTRADA","7","Almacen_7"
"1723","10/31/2023","103","Leche","59","SALIDA","2","Almacen_2"
"1724","3/21/2023","102","Naranjas","22","SALIDA","9","Almacen_9"
"1725","10/7/2023","102","Naranjas","100","SALIDA","8","Almacen_8"
"1726","9/13/2023","109","Patatas","44","ENTRADA","5","Almacen_5"
"1727","2/14/2023","120","Te","22","ENTRADA","1","Almacen_1"
"1728","9/27/2023","113","Carne de res","38","SALIDA","3","Almacen_3"
"1729","7/30/2023","110","Cebollas","34","SALIDA","5","Almacen_5"
"1730","11/30/2023","123","Pimienta","96","SALIDA","6","Almacen_6"
"1731","7/17/2023","102","Naranjas","100","ENTRADA","1","Almacen_1"
"1732","5/29/2023","122","Sal","80","SALIDA","10","Almacen_10"
"1733","4/28/2023","125","Cereal","4","ENTRADA","10","Almacen_10"
"1734","10/2/2023","124","Harina","40","ENTRADA","9","Almacen_9"
"1735","11/4/2023","127","Chocolate","65","ENTRADA","9","Almacen_9"
"1736","6/11/2023","115","Queso","65","ENTRADA","10","Almacen_10"
"1737","6/6/2023","119","Cafe","90","ENTRADA","7","Almacen_7"
"1738","10/7/2023","127","Chocolate","17","SALIDA","6","Almacen_6"
"1739","6/8/2023","126","Galletas","34","ENTRADA","3","Almacen_3"
"1740","2/5/2023","109","Patatas","100","SALIDA","8","Almacen_8"
"1741","5/23/2023","128","Helado","36","ENTRADA","6","Almacen_6"
"1742","12/15/2023","100","Manzanas","51","ENTRADA","8","Almacen_8"
"1743","9/29/2023","125","Cereal","9","SALIDA","9","Almacen_9"
"1744","4/21/2023","122","Sal","67","SALIDA","5","Almacen_5"
"1745","1/20/2023","106","Arroz","14","SALIDA","9","Almacen_9"
"1746","2/3/2023","110","Cebollas","73","SALIDA","9","Almacen_9"
"1747","4/6/2023","107","Pasta","50","SALIDA","8","Almacen_8"
"1748","3/13/2023","104","Huevos","71","ENTRADA","8","Almacen_8"
"1749","1/27/2023","118","Aceite de oliva","69","SALIDA","6","Almacen_6"
"1750","10/6/2023","100","Manzanas","94","SALIDA","8","Almacen_8"
"1751","5/28/2023","120","Te","19","SALIDA","7","Almacen_7"
"1752","10/20/2023","120","Te","33","ENTRADA","6","Almacen_6"
"1753","1/25/2023","130","Jugo de naranja","67","SALIDA","4","Almacen_4"
"1754","1/5/2023","130","Jugo de naranja","25","SALIDA","9","Almacen_9"
"1755","9/9/2023","111","Zanahorias","100","ENTRADA","3","Almacen_3"
"1756","7/21/2023","129","Refrescos","47","SALIDA","7","Almacen_7"
"1757","5/12/2023","124","Harina","91","ENTRADA","10","Almacen_10"
"1758","10/28/2023","102","Naranjas","83","SALIDA","2","Almacen_2"
"1759","5/20/2023","106","Arroz","12","SALIDA","10","Almacen_10"
"1760","12/16/2023","104","Huevos","78","SALIDA","7","Almacen_7"
"1761","9/25/2023","125","Cereal","11","SALIDA","4","Almacen_4"
"1762","2/15/2023","101","Platanos","18","ENTRADA","7","Almacen_7"
"1763","12/29/2023","108","Tomates","17","ENTRADA","9","Almacen_9"
"1764","8/8/2023","128","Helado","48","SALIDA","10","Almacen_10"
"1765","5/27/2023","120","Te","69","SALIDA","2","Almacen_2"
"1766","4/18/2023","117","Mantequilla","69","SALIDA","7","Almacen_7"
"1767","6/19/2023","118","Aceite de oliva","76","SALIDA","8","Almacen_8"
"1768","9/11/2023","108","Tomates","25","ENTRADA","1","Almacen_1"
"1769","5/13/2023","113","Carne de res","21","SALIDA","1","Almacen_1"
"1770","11/8/2023","110","Cebollas","25","SALIDA","1","Almacen_1"
"1771","9/22/2023","121","Azucar","82","ENTRADA","5","Almacen_5"
"1772","9/16/2023","103","Leche","52","ENTRADA","3","Almacen_3"
"1773","10/28/2023","128","Helado","58","SALIDA","5","Almacen_5"
"1774","11/29/2023","108","Tomates","72","SALIDA","9","Almacen_9"
"1775","3/12/2023","129","Refrescos","38","SALIDA","4","Almacen_4"
"1776","7/14/2023","106","Arroz","40","ENTRADA","10","Almacen_10"
"1777","8/29/2023","130","Jugo de naranja","26","ENTRADA","3","Almacen_3"
"1778","8/5/2023","102","Naranjas","24","SALIDA","1","Almacen_1"
"1779","8/30/2023","118","Aceite de oliva","16","ENTRADA","2","Almacen_2"
"1780","4/7/2023","118","Aceite de oliva","54","ENTRADA","1","Almacen_1"
"1781","6/17/2023","128","Helado","36","ENTRADA","4","Almacen_4"
"1782","3/25/2023","128","Helado","13","ENTRADA","10","Almacen_10"
"1783","9/13/2023","109","Patatas","67","SALIDA","5","Almacen_5"
"1784","1/24/2023","114","Pescado","21","SALIDA","7","Almacen_7"
"1785","7/11/2023","103","Leche","49","SALIDA","1","Almacen_1"
"1786","5/12/2023","121","Azucar","18","ENTRADA","1","Almacen_1"
"1787","4/13/2023","111","Zanahorias","70","SALIDA","1","Almacen_1"
"1788","10/2/2023","126","Galletas","9","ENTRADA","7","Almacen_7"
"1789","12/2/2023","102","Naranjas","90","ENTRADA","4","Almacen_4"
"1790","2/28/2023","123","Pimienta","56","SALIDA","7","Almacen_7"
"1791","9/22/2023","118","Aceite de oliva","60","SALIDA","5","Almacen_5"
"1792","6/10/2023","103","Leche","85","ENTRADA","5","Almacen_5"
"1793","3/2/2023","112","Pollo","61","SALIDA","10","Almacen_10"
"1794","2/24/2023","108","Tomates","65","ENTRADA","3","Almacen_3"
"1795","5/19/2023","100","Manzanas","53","ENTRADA","8","Almacen_8"
"1796","5/16/2023","103","Leche","73","ENTRADA","9","Almacen_9"
"1797","10/27/2023","104","Huevos","59","ENTRADA","4","Almacen_4"
"1798","9/24/2023","111","Zanahorias","16","SALIDA","10","Almacen_10"
"1799","3/20/2023","116","Yogur","31","ENTRADA","9","Almacen_9"
"1800","2/28/2023","111","Zanahorias","58","SALIDA","3","Almacen_3"
"1801","7/28/2023","130","Jugo de naranja","77","SALIDA","8","Almacen_8"
"1802","9/12/2023","125","Cereal","6","SALIDA","8","Almacen_8"
"1803","9/27/2023","105","Pan","25","ENTRADA","6","Almacen_6"
"1804","3/16/2023","121","Azucar","55","ENTRADA","2","Almacen_2"
"1805","3/22/2023","124","Harina","38","ENTRADA","1","Almacen_1"
"1806","4/18/2023","106","Arroz","23","SALIDA","5","Almacen_5"
"1807","12/16/2023","128","Helado","79","ENTRADA","1","Almacen_1"
"1808","9/30/2023","118","Aceite de oliva","44","SALIDA","5","Almacen_5"
"1809","9/2/2023","118","Aceite de oliva","74","ENTRADA","6","Almacen_6"
"1810","1/31/2023","129","Refrescos","84","SALIDA","6","Almacen_6"
"1811","8/18/2023","116","Yogur","66","ENTRADA","3","Almacen_3"
"1812","1/3/2023","104","Huevos","7","SALIDA","6","Almacen_6"
"1813","7/27/2023","124","Harina","49","ENTRADA","3","Almacen_3"
"1814","11/20/2023","130","Jugo de naranja","73","ENTRADA","3","Almacen_3"
"1815","7/8/2023","129","Refrescos","88","ENTRADA","7","Almacen_7"
"1816","12/23/2023","122","Sal","99","SALIDA","10","Almacen_10"
"1817","10/2/2023","103","Leche","4","SALIDA","1","Almacen_1"
"1818","7/5/2023","119","Cafe","16","ENTRADA","2","Almacen_2"
"1819","11/24/2023","122","Sal","91","ENTRADA","5","Almacen_5"
"1820","12/1/2023","115","Queso","56","ENTRADA","8","Almacen_8"
"1821","10/31/2023","107","Pasta","34","SALIDA","4","Almacen_4"
"1822","10/3/2023","113","Carne de res","73","SALIDA","8","Almacen_8"
"1823","2/14/2023","103","Leche","74","ENTRADA","9","Almacen_9"
"1824","9/24/2023","118","Aceite de oliva","41","SALIDA","1","Almacen_1"
"1825","9/4/2023","124","Harina","42","SALIDA","10","Almacen_10"
"1826","10/22/2023","102","Naranjas","75","SALIDA","9","Almacen_9"
"1827","2/28/2023","110","Cebollas","37","SALIDA","1","Almacen_1"
"1828","6/13/2023","111","Zanahorias","47","ENTRADA","6","Almacen_6"
"1829","10/31/2023","100","Manzanas","1","ENTRADA","6","Almacen_6"
"1830","2/6/2023","115","Queso","45","SALIDA","1","Almacen_1"
"1831","5/12/2023","120","Te","48","SALIDA","5","Almacen_5"
"1832","4/14/2023","124","Harina","95","ENTRADA","2","Almacen_2"
"1833","1/25/2023","121","Azucar","94","SALIDA","3","Almacen_3"
"1834","10/13/2023","126","Galletas","94","ENTRADA","6","Almacen_6"
"1835","9/14/2023","114","Pescado","34","SALIDA","4","Almacen_4"
"1836","2/24/2023","128","Helado","44","SALIDA","1","Almacen_1"
"1837","7/17/2023","108","Tomates","31","ENTRADA","7","Almacen_7"
"1838","9/10/2023","115","Queso","50","ENTRADA","1","Almacen_1"
"1839","8/21/2023","126","Galletas","59","ENTRADA","10","Almacen_10"
"1840","5/26/2023","106","Arroz","70","SALIDA","8","Almacen_8"
"1841","8/26/2023","103","Leche","86","SALIDA","7","Almacen_7"
"1842","8/6/2023","103","Leche","16","ENTRADA","7","Almacen_7"
"1843","10/17/2023","104","Huevos","48","SALIDA","10","Almacen_10"
"1844","4/19/2023","109","Patatas","54","SALIDA","9","Almacen_9"
"1845","11/3/2023","104","Huevos","65","ENTRADA","7","Almacen_7"
"1846","2/21/2023","117","Mantequilla","57","ENTRADA","4","Almacen_4"
"1847","11/13/2023","123","Pimienta","94","SALIDA","7","Almacen_7"
"1848","9/9/2023","103","Leche","72","SALIDA","7","Almacen_7"
"1849","2/28/2023","113","Carne de res","39","ENTRADA","6","Almacen_6"
"1850","5/15/2023","116","Yogur","6","ENTRADA","2","Almacen_2"
"1851","7/11/2023","127","Chocolate","80","SALIDA","3","Almacen_3"
"1852","1/26/2023","102","Naranjas","16","ENTRADA","9","Almacen_9"
"1853","12/26/2023","111","Zanahorias","2","SALIDA","9","Almacen_9"
"1854","4/9/2023","123","Pimienta","100","ENTRADA","5","Almacen_5"
"1855","6/19/2023","102","Naranjas","15","SALIDA","7","Almacen_7"
"1856","7/16/2023","118","Aceite de oliva","79","ENTRADA","3","Almacen_3"
"1857","4/1/2023","100","Manzanas","81","SALIDA","2","Almacen_2"
